Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad,,,
J0000000000263,SET BELLEZA CON ZAPATOS JEWELRY BEAUTIFUL GIRLS 8054,908454,JUGUETERIA,SET NENA,,,PESOS,"1,600.00","120,00",,,
J0000000000260,SET BELLEZA NEW BEAUTY GIRL NT1046,908451,JUGUETERIA,SET NENA,,,PESOS,"1,424.00","120,00",,,
J0000000000114,SET BOMBERO CON ACCESORIOS RC022,908316,JUGUETERIA,SET NENE,,NEW POWER,PESOS,"2,400.00","120,00",,,
JUG546873,SET CANASTA COCINA 0224,7798172021451,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"4,500.00","120,00",,,
JUG1300045,SET COCINA ALUMINIO 4 PIEZAS CIME MINI BATERIA 210 - 220,7798136902208,JUGUETERIA,COMIDAS,,,PESOS,"7,850.00","120,00",,,
JUG000254,SET COCINA COOKING 50647,908491,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"2,384.00","120,00",,,
JUG546454,SET COCINA DURAVIT PEQUEÑA CHEF 614 OLLAS CON ANAFE,7792435006148,JUGUETERIA,JUEGO DE COCINA,REX,DURAVIT,PESOS,"7,218.00","120,00",,,
JUG225455,SET COCINA FOODIE GOODIES 8810,908568,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"2,848.00","120,00",,,
JUG4544455,SET COCINA HAPPY CHEF 11780,4894653117804,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"2,600.00","120,00",,,
JUG222225,SET COCINA KIT COMIDAS 0270,7798172021802,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"2,448.00","120,00",,,
JUG00054544,SET COCINA KITCHEN SET 50659,7453077239966,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"3,700.00","120,00",,,
JUG445487,SET COCINA KITCHEN PLAY SET HM918891,908669,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"1,650.00","120,00",,,
JUG20005,SET COCINA KITCHEN SET 7577,7795820135447,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"6,752.00","120,00",,,
JUG0254,"SET COCINA LOVE LIFE SD19058 NO,3384 3384",7990500190581,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"2,200.00","120,00",,,
JUG77487,SET COCINA MY BEAUTY KITCHEN 52560,908823,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"2,480.00","120,00",,,
JUG698996,SET COCINA PETIT GOURMET N111 - N313 - N119 REPOSTERIA ,7778005386377,JUGUETERIA,COMIDAS,,,PESOS,"3,350.00","120,00",,,
JUG45787,SET PETIT GOURMET ACCES. DE COC. Y VERDURAS N107,7798005381073,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"2,800.00","120,00",,,
J0000000000258,SET COCINA SD19608,908449,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"1,328.00","120,00",,,
9613,SET KITCHEN COOKING TOOLS Y TEA SET,7450077064123,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"1,150.00","120,00",,,
JUG54165,SET DE BELLEZA BEUTY 52167,908719,JUGUETERIA,SET NENA,,,PESOS,"1,600.00","120,00",,,
JUG545,SET DE HERRAMIENTAS TOOLS 21874,908730,JUGUETERIA,JUEGO DE HERRAMIENTAS,,,PESOS,"3,200.00","120,00",,,
JUG000321,SET DE INSTRUMENTOS MUSICALES MUSIC 51063,908493,JUGUETERIA,INSTRUMENTOS,,,PESOS,"3,360.00","120,00",,,
J0000000000073,"SET DE LIMPIEZA (ESCOBA, PALO DE PISO Y PALA) DE PERSONAJES",908275,JUGUETERIA,SET DE LIMPIEZA,,SIN MARCA,PESOS,"2,100.00","120,00",,,
JUG482000,,908703,JUGUETERIA,SET NENA,,,PESOS,912.00,"120,00",,,
JUG215,SET DE UÑAS TINY FASHION 74345 53701 53797 ,7450077092737,JUGUETERIA,MAQUILLAJE NENA,,,PESOS,"5,000.00","120,00",,,
JUG58712,SET DOCTOR AMBULANCIA 538,908781,JUGUETERIA,JUEGO DE DOCTOR,,,PESOS,"1,600.00","120,00",,,
J0000000000242,SET DOCTOR LOVE CARE JH830 / HEALTH DOCTOR 8814,4894653115152,JUGUETERIA,JUEGO DE DOCTOR,,,PESOS,"1,600.00","120,00",,,
J0000000000243,SET DOCTOR MEDICAL APPLIANCE 60159,908434,JUGUETERIA,JUEGO DE DOCTOR,,,PESOS,"1,424.00","120,00",,,
J0000000000240,SET DOCTOR MEDICAL SET 395,908431,JUGUETERIA,JUEGO DE DOCTOR,,,PESOS,"1,728.00","120,00",,,
JUG47870,SET DOCTOR MY FAMILY DOCTOR 52031,908702,JUGUETERIA,JUEGO DE DOCTOR,,,PESOS,912.00,"120,00",,,
J0000000000241,SET DOCTOR PRINCESAS 60296 52331,908432,JUGUETERIA,JUEGO DE DOCTOR,,,PESOS,"2,350.00","120,00",,,
JUG784,SET DOCTOR SUIT BA-19555,908824,JUGUETERIA,JUEGO DE DOCTOR,,,PESOS,"2,112.00","120,00",,,
JUG305154,SET ELECTRODOMESTICOS TINY HOME 54532,"7450077137018,7450077089812,7453077247442",JUGUETERIA,JUEGO DE COCINA,,TINY,PESOS,"6,620.00","120,00",,,
J0000000000186,SET FUNNY HOME 3602 / 2050,908378,JUGUETERIA,SET,,FUNNY HOME,PESOS,912.00,"120,00",,,
JUG2000,SET HELADERIA KITCHEN 53574,908550,JUGUETERIA,JUEGO DE COCINA,,,PESOS,944.00,"120,00",,,
J0000000000111,SET HERRAMIENTAS 36778,908313,JUGUETERIA,JUEGO DE HERRAMIENTAS,,FUNTOYS,PESOS,"1,440.00","120,00",,,
J0000000000110,SET HERRAMIENTAS T81,908312,JUGUETERIA,JUEGO DE HERRAMIENTAS,,DXL,PESOS,"2,100.00","120,00",,,
JUG244411,SET MAMADERA MAGICA CON CHUPETE 13501,908573,JUGUETERIA,BEBES,,,PESOS,"2,500.00","120,00",,,
RE1258888944,SET MANICURA 17813,909491,JUGUETERIA,MAQUILLAJE NENA,,TRENDY,PESOS,"4,100.00","120,00",,,
J0000000000094,SET MILITAR 10 PIEZAS 01214,908296,JUGUETERIA,SET NENE,,GO SHOP,PESOS,"1,584.00","120,00",,,
J0000000000099,SET MILITAR 61076,908301,JUGUETERIA,SET NENE,,FUNTOYS,PESOS,"1,440.00","120,00",,,
JUG544100,SET MOSTACILLAS PARA PULSERAS 740902 / 740903,908724,JUGUETERIA,ARMA JOYAS,,,PESOS,"1,210.00","120,00",,,
J0000000000105,SET MUSICA 9122,908307,JUGUETERIA,INSTRUMENTOS,,GO SHOP,PESOS,"3,200.00","120,00",,,
JUG54213,SET NARUTO 2016,908721,JUGUETERIA,SET NENE,,,PESOS,"1,632.00","120,00",,,
J0000000000104,SET PANDERETAS X 2 SD25473 PARTY MUSIC,7990500254733,JUGUETERIA,INSTRUMENTOS,,,PESOS,"6,560.00","120,00",,,
JUG456481,SET PARA ARMAR BIJOU HELADO / UNICORNIO 20607 - 20602,908690,JUGUETERIA,ARMA JOYAS,,,PESOS,"1,440.00","120,00",,,
J0000000000135,SET PLANCHA MINI IRON 648-3,908337,JUGUETERIA,SET NENA,,LYON TOYS,PESOS,"2,880.00","120,00",,,
J0000000000102,SET POLICIA 60360,908304,JUGUETERIA,SET NENE,,BECHAR,PESOS,"2,112.00","120,00",,,
JUG6879,SET POLICIA CON DARDOS FORCE POLICE SD8964,908804,JUGUETERIA,SET NENE,,,PESOS,"1,440.00","120,00",,,
J0000000000093,SET POLICIA EN BLISTER 9006,908295,JUGUETERIA,SET NENE,,TOYZ,PESOS,"2,048.00","120,00",,,
JUG4156454,SET POLICIA MILITARY 53316 - 53355,908661,JUGUETERIA,SET NENE,,,PESOS,"2,464.00","120,00",,,
JUG10000,SET POLICIA POLICE 22680,908509,JUGUETERIA,SET NENE,,,PESOS,"1,200.00","120,00",,,
J0000000000188,SET PULSERA ANILLO Y ARITOS NENA,908380,JUGUETERIA,BIJOUTERIE NENA,,,PESOS,720.00,"120,00",,,
JUG6544,SET PULSERA DISNEY PRINCESA 74381 52890,908793,JUGUETERIA,BIJOUTERIE NENA,,,PESOS,"2,970.00","120,00",,,
JUG21354,SET PULSERA EN CAJA JFY-5009,908560,JUGUETERIA,BIJOUTERIE NENA,,,PESOS,"3,000.00","120,00",,,
JUG00054,SET PULSERA MARIPOSA BEADS,908494,JUGUETERIA,BIJOUTERIE NENA,,,PESOS,878.40,"120,00",,,
J0000000000189,SET PULSERAS NENA,908381,JUGUETERIA,BIJOUTERIE NENA,,,PESOS,720.00,"120,00",,,
JUG45466540,SET SNORKEL CON ANTIPARRA 709905,908682,JUGUETERIA,VERANO,,,PESOS,"4,800.00","120,00",,,
JUG54568,SET SNORKEL CON MASCARA BALANCE 709911,908739,JUGUETERIA,VERANO,,,PESOS,"5,424.00","120,00",,,
JUG2454561,MUÑECA TINY SIRENA 55032 FANTASY,7453105000773,JUGUETERIA,MUÑECA,,,PESOS,"8,705.00","120,00",,,
JUG245456,SIRENA CON LUZ MERMAID 50516,908575,JUGUETERIA,SIRENA,,,PESOS,"1,200.00","120,00",,,
JUG6695543,SLIME POWER DUO FLUO 150GR 3242,7795208032429,JUGUETERIA,DEPORTES,,,PESOS,"1,730.00","120,00",,,
JUG456653,SLIME EN BOTELLA POOP BICOLOR,908693,JUGUETERIA,SLIME,,,PESOS,"1,420.00","120,00",,,
JUG456651,SLIME EN FRASCO SM77,908692,JUGUETERIA,SLIME,,DYM,PESOS,"3,100.00","120,00",,,
JUG4100,SLIME TUBO DE ENSAYO 516251,7793435162513,JUGUETERIA,SLIME,,DYM,PESOS,"1,010.00","120,00",,,
516051,MASA FOAM 516300,5022840307663,JUGUETERIA,SLIME,,,PESOS,"1,945.00","120,00",,,
516092,SLIME GALAXI 516092,907808,JUGUETERIA,SLIME,,,PESOS,750.00,"120,00",,,
JUG5488,SLIME GUSANO CRYSTAL MUD / KITTY,908762,JUGUETERIA,SLIME,,,PESOS,960.00,"120,00",,,
J0000000000195,SLIME TUBO CON PATITA JK30029 SM05,908387,JUGUETERIA,SLIME,,DYM,PESOS,"2,800.00","120,00",,,
JUG3545,SOGA DE SALTAR TINY JUMP 70764 52281,908640,JUGUETERIA,SOGA,,,PESOS,"2,590.00","120,00",,,
J0000000000253,SOGA PARA SALTAR FD237434,908444,JUGUETERIA,SOGA,,,PESOS,"1,900.00","120,00",,,
J0000000000254,SOGA PARA SALTAR TINY 50614,7450077080994,JUGUETERIA,SOGA,,,PESOS,"2,500.00","120,00",,,
JUG306970,SOGA SALTAR SD8833,908597,JUGUETERIA,SOGA,,,PESOS,"2,210.00","120,00",,,
JUG4555587777,SOLDADITOS JUG.AR SET DE SOLDADITOS COMBATE 449 X30,7798121288133,JUGUETERIA,SET NENE,,,PESOS,"2,081.00","120,00",,,
S,SONAJERO EN BOLSA CONO BABY PUPPE ,7798138270084,JUGUETERIA,BEBE,,,PESOS,"1,350.00","120,00",,,
J0000000000222,SOLDADITOS INDIOS Y VAQUEROS,908413,JUGUETERIA,SOLDADITOS,,,PESOS,"1,250.00","120,00",,,
JUG6587,SONAJERO CON PALO COD. 51135,908801,JUGUETERIA,BEBE,,,PESOS,728.00,"120,00",,,
J0000000000224,SONAJERO BABY PUPEÉ COD. 015 ,908415,JUGUETERIA,BEBE,,,PESOS,"1,100.00","120,00",,,
J0000000000221,SONAJERO FEEGUS,104000000005,JUGUETERIA,BEBE,,,PESOS,"2,384.00","120,00",,,
J0000000000199,SONAJERO MORDILLO GUSANO 9120 103-0081 / MARIPOSA 9113 103-0079,908391,JUGUETERIA,BEBE,,,PESOS,"3,290.00","120,00",,,
J0000000000215,DURAVIT DIDACTICO PRIMERA INFANCIA MORDILLO DE LLAVES 670,7792435006704,JUGUETERIA,BEBE,REX,DURAVIT,PESOS,"1,571.00","120,00",,,
J0000000000228,SONAJERO PELOTA X 2 51133 60592,7450077087290,JUGUETERIA,BEBE,,,PESOS,"1,350.00","120,00",,,
58536,SONAJERO PULSERA 58536,907823,JUGUETERIA,BEBE,,,PESOS,"2,575.00","120,00",,,
J0000000000217,SONAJERO FLOR YURITI 100972433,6961009724332,JUGUETERIA,BEBE,,,PESOS,"2,100.00","120,00",,,
294001680,LOVE BEAUTIFUL LITTLE GIRL 60564 50451,907616,JUGUETERIA,,,,PESOS,"2,100.00","120,00",,,
JUG78871,BEBÉ CARIÑITO 507,908827,JUGUETERIA,BEBE,,,PESOS,"12,900.00","120,00",,,
JUG32154,SQUISHY ARAÑA JD9,908625,JUGUETERIA,SQUISHY,,DYM,PESOS,"1,550.00","120,00",,,
JUG5646,SQUISHY CAPIBARA / KUROMI / LABUBU,908769,JUGUETERIA,SQUISHY,,,PESOS,"2,900.00","120,00",,,
JUG465464,SQUISHY EN RED STITCH,908700,JUGUETERIA,SQUISHY,,,PESOS,"3,100.00","120,00",,,
J0000000000198,SQUISHY KAPIBARA / KUROMI CON LUZ,908390,JUGUETERIA,SQUISHY,,,PESOS,"2,500.00","120,00",,,
JUG9852,CHIFLE JIRAFA 5000,7798364130022,JUGUETERIA,BEBE,,,PESOS,"3,050.00","120,00",,,
J0000000000013,SUMAS Y RESTAS - ART 314 IMPLAS,908220,JUGUETERIA,DIDACTICOS,,IMPLAS,PESOS,"8,840.00","120,00",,,
JUG52577,SUPER MARIO EN BLISTER 3D WORLD 811,908712,JUGUETERIA,MUÑECO,,,PESOS,"3,200.00","120,00",,,
JUG547867,SUPERHEROES X5 UNIDADES 4202,908755,JUGUETERIA,MUÑECO,,,PESOS,"1,440.00","120,00",,,
JUG557100,"TABLET INFANTIL 8,5""",908768,JUGUETERIA,TABLET,,,PESOS,"3,150.00","120,00",,,
J0000000000087,TANGRAM MADERA 15 X 15 CM ROMPECABEZAS CHINO PASA NARANJA,908289,JUGUETERIA,TANGRAM,,,PESOS,"1,850.00","120,00",,,
JUG5485468,TETRIS BAI BIAN 9999,908758,JUGUETERIA,TETRIS,,,PESOS,"3,888.00","120,00",,,
J0000000000245,TIRO AL BLANCO CON ABROJO 52103,908436,JUGUETERIA,DEPORTES,,,PESOS,"1,380.00","120,00",,,
J0000000000149,DIDACTICO PRIMERA INFANCIA TORRE MINI 658 DURAVIT,7792435006582,JUGUETERIA,DIDACTICOS,REX,DURAVIT,PESOS,"2,510.00","120,00",,,5522
J0000000000150,TORRE APILABLE NEW PLAST 10220,2929325250137,JUGUETERIA,DIDACTICOS,,NEW PLAST,PESOS,"2,200.00","120,00",,,
JUG397344,TORRE HIPOPOTAMO JP0268,7898632810608,JUGUETERIA,DIDACTICO,,,PESOS,"6,583.00",120.00,,,
JUG200001,TORTA FUNNY FOOD 50637,908551,JUGUETERIA,JUEGO DE COCINA,,,PESOS,"1,536.00","120,00",,,
J0000000000124,TRACTOR RODAR 008,7798121287808,JUGUETERIA,VEHICULOS,,,PESOS,"1,430.00","120,00",,,
JUG5871,TRACTOR C/ACOPLADO A FRICCION FARMER TRUCK 50187 / COUNTRY FARM 50189,7450077096155,JUGUETERIA,VEHICULOS,,,PESOS,"4,250.00","120,00",,,
J0000000000125,TRACTOR CON PALA 1028 RC007,908327,JUGUETERIA,VEHICULOS,,BLOWER,PESOS,"2,112.00","120,00",,,
J0000000000174,TRANSFORMER EN BLISTER 4037-1 4037,9876872686083,JUGUETERIA,ROBOT,,,PESOS,"11,400.00","120,00",,,
J0000000000080,TREN LOCOMOTORA ANIMADA CALESITA 733,7898179822584,JUGUETERIA,VEHICULOS,,CALESITA,PESOS,"8,071.00","120,00",,,
J0000000000113,TRENCITO 70 JUGAR,908315,JUGUETERIA,VEHICULOS,,,PESOS,"3,020.00","120,00",,,
JUG305308,TRENZADOR TINY CON ACCESORIOS 53877,908590,JUGUETERIA,TRENZADOR,,TINY,PESOS,"11,940.00","120,00",,,
JUG4441000,TROMPO CON LANZADOR STORM GYRO HM40155 738400,5022849962450,JUGUETERIA,TROMPO,,,PESOS,"2,220.00","120,00",,,
JUG02457,LANZADOR BL SD13546,7990500135469,JUGUETERIA,TROMPO,,,PESOS,"4,960.00","120,00",,,
JUG22220,TROMPO CON LUZ GYROSCOPE 0960,908565,JUGUETERIA,TROMPO,,,PESOS,928.00,"120,00",,,
RE156223,UNO / DOS / TRES / PICTIONARY / SCRABBLE,909495,JUGUETERIA,JUEGOS DE MESA,,,PESOS,"1,500.00","120,00",,,
JUG304555,VALIJA JULIANA MAKE UP UNICORN PLATINUM 117,908588,JUGUETERIA,VALIJA,,,PESOS,"13,600.00","120,00",29920,,
JUG54687,VALIJITA CON MASAS 000228,908749,JUGUETERIA,VALIJA,,,PESOS,"1,120.00","120,00",,,
J0000000000256,VARITA CON LUZ Y SONIDO SD19485,7990500198457,JUGUETERIA,VARITA,,,PESOS,"7,372.00","120,00",,,
J0000000000257,VARITA MAGICA CON LUZ Y SONIDO PRINCESA 54282 / ESTRELLA 50595,7453077203677,JUGUETERIA,VARITA,,,PESOS,"5,000.00","120,00",,,
JUG520,VARITA PHIPHITOYS UNICORNIO 9600,908710,JUGUETERIA,VARITA,,,PESOS,"3,900.00","120,00",,,
2022010101186,VOLANTE CON SONIDO PARA BEBE,908418,JUGUETERIA,VOLANTE,,,PESOS,"1,200.00","120,00",,,
J0000000000152,XILOFON CHICO BOLSA FD92843,9280501678866,JUGUETERIA,INSTRUMENTOS,,,PESOS,"6,200.00","120,00",,,
J0000000000106,XILOFON BA-19138 ,4894457191383,JUGUETERIA,INSTRUMENTOS,,GO SHOP,PESOS,"4,120.00","120,00",,,
JUG9120,CARIÑITO BEBÉ 7794576009170,908855,JUGUETERIA,MUÑECO,,,PESOS,"10,700.00","120,00",,,
JUG32233,XILOFON X2 VOCAL PIANO HM948602,5022849486024,JUGUETERIA,INSTRUMENTOS,,,PESOS,"5,600.00","120,00",,,
J0000000000017,YA SE CONTAR – ART 250 IMPLAS,908224,JUGUETERIA,DIDACTICOS,,IMPLAS,PESOS,"8,500.00","120,00",,,
J0000000000011,YA SE LEER- ART 240 IMPLAS,908218,JUGUETERIA,DIDACTICOS,,IMPLAS,PESOS,"8,080.00","120,00",,,
JUG4210,XILOFON BOLSA SD19415,908664,JUGUETERIA,INSTRUMENTOS,,,PESOS,"1,500.00","120,00",,,
JUG9887,YENGA EN BOLSA CHICO 303028,908863,JUGUETERIA,YENGA,,,PESOS,745.00,"120,00",,,
J0000000000070,YENGA MADERA MEDIANO,908272,JUGUETERIA,YENGA,,,PESOS,"3,630.00","120,00",,,
J0000000000069,YENGA MADERA TORRE APILABLE 45 PIEZAS EN CAJA,908271,JUGUETERIA,YENGA,,,PESOS,"2,990.00","120,00",,,
J0000000000071,YENGA SUPER GIGANTE,908273,JUGUETERIA,YENGA,,SIN MARCA,PESOS,"11,200.00","120,00",,,
JUG0250,YOYO BL HM40035,908506,JUGUETERIA,YOYO,,,PESOS,"1,457.00","120,00",,,
J0000000000193,YOYO COMUN CARITAS 5258005,908385,JUGUETERIA,YOYO,,,PESOS,720.00,"120,00",,,
190500002230,YOYO METAL HM40035 COLORPEN FABIAN,902982,JUGUETERIA,YOYO,,YOYO,PESOS,"2,000.00","120,00",,,
JUG89733,YOYO OJOS SALTONES CON LUZ (SILICONA),908851,JUGUETERIA,YOYO,,,PESOS,"1,890.00","120,00",,,
JUG454547,ZAPATOS BEAUTY FASHION GIRL 62894 50585,908680,JUGUETERIA,ZAPATOS,,,PESOS,"3,800.00","120,00",,,
JUG54757,ZOO MEMORIA ART. 048 / MEMORIA UNICORNIO DINOSAURIO YUYU 988 - 991,,JUGUETERIA,JUEGOS DE MESA,,,PESOS,"4,200.00","120,00",,,
JUG351123,ZUECO MINIPLAY BARBIE FANTASY 0221 / SCHOOL 0223,908637,JUGUETERIA,ZUECO,,,PESOS,"7,650.00","120,00",,,
,ARRASTRE COCODRILO BABY JACA,7898952421690,JUGUETERIA,DIDACTICOS,,BABY JACA,PESOS,"8,500.00","120,00",,,
,CAMION CISTERNA MEGAPRICE ART 114,7798104181147,JUGUETERIA,AUTO,,MEGAPRICE,PESOS,"6,900.00","120,00",,,
,SET MATE CARBURITO,,JUGUETERIA,JUEGO DE MATE,,,PESOS,"2,000.00","120,00",,,
,SET MATE DISNEY PRINCESS 319279,,JUGUETERIA,JUEGO DE MATE,,,PESOS,"2,000.00","120,00",,,
,SET MATE JUGUETES ,,JUGUETERIA,JUEGO DE MATE,,,PESOS,"1,300.00","120,00",,,
,SET MATE JUGUETES Y NOVEDADES,,JUGUETERIA,JUEGO DE MATE,,,PESOS,"1,200.00","120,00",,,
,PANDERETA  MARIPOSA,,JUGUETERIA,INSTRUMENTO,,,PESOS,"1,950.00","120,00",,,
,CHIFLE COCODRILO,7798364130596,JUGUETERIA,BEBE,,,PESOS,"2,750.00","120,00",,,
,ROMPECABEZA PUZZLE INK DROP 2 PUZZLE DE 4 PIEZAS,7798280737190,JUGUETERIA,ROMPECABEZA,,,PESOS,"1,500.00","120,00",,,
,ROMPECABEZAS PUZZLES DURAVIT X 4 (CHICO) VARIOS MODELOS,7792435000504,JUGUETERIA,ROMPECABEZA,REX,DURAVIT,PESOS,"2,644.00","120,00",,,
,ROMPECABEZA CUBI PUZZLES NUPRO GATITO / BRUJA-ZOMBIE X 4,7798108223140,JUGUETERIA,ROMPECABEZA,,NUPRO,PESOS,"2,350.00",120,,,
JUG54569,JUEGO DE PLAYA DURAVIT 538 BALDE MOLINO,,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"4,435.50",120.00,,,
JUG702,"JUEGO DE PLAYA DURAVIT 529 BALDE CON PALA, RASTRILLO Y CASTILLOS",,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"5,350.00",120.00,,,
JUG543,REGADERA DURAVIT 543 ,,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"2,230.00",120.00,,,
JUG322226,PISTOLA DE AGUA 42CM BOLSA 8195,,JUGUETERIA,VERANO,,,PESOS,,"120,04",,,
JUG1161,SET SNORKELL UT1522-222 WENFEI SWIM,,JUGUETERIA,VERANO,,,PESOS,"2,045.45","120,05",,,
JUG414255,PISTOLA DE AGUA MINI 414255,,JUGUETERIA,VERANO,,,PESOS,"1,136.36","120,06",,,
JUG003,PISTOLA DE AGUA REVOVLER TRANSPARENTEWG003,,JUGUETERIA,VERANO,,BLOWER,PESOS,"2,409.09","120,07",,,
JUG26032,SET BESTWAY PARA NATACION (TAPA NARIZ Y OIDOS) 26032,,JUGUETERIA,VERANO,REX,BESTWAY,PESOS,"1,909.09","120,08",,,
JUG709,"JUEGO DE PLAYA DURAVIT 522 BALDE, PALA Y RASTRILLO",,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"2,596.50",120.00,,,
JUG710,"JUEGO DE PLAYA DURAVIT 523 BALDE, COLADOR, PALA, RASTRILLO Y MOLDE",,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"3,158.50",120.00,,,
JUG711,"JUEGO DE PLAYA DURAVIT 528 BALDE, REGADERA, BARCO Y ACCESORIOS",,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"11,321.50",120.00,,,
JUG712,JUEGO DE PLAYA DURAVIT 564 BALDE CASTILLO CON PALA GRANDE,,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"3,845.00",120.00,,,
JUG713,JUEGO DE PLAYA DURAVIT 539 MOLINO,,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"2,690.00",120.00,,,
JUG714,"JUEGO DE PLAYA DURAVIT 560 BALDE, COLADOR, REGADERA, PALA Y RASTRILLO GRANDES",,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"7,105.50",120.00,,,
JUG715,"JUEGO DE PLAYA DURAVIT 544 BALDE, REGADERA, PALA Y RASTRILLO",,JUGUETERIA,VERANO,REX,DURAVIT,PESOS,"5,712.00",120.00,,,
JUG21080,ANTIPARRA BESTWAY +3 A 6 AÑOS (INFANTIL) 21080,,JUGUETERIA,VERANO,REX,BESTWAY,PESOS,"3,890.00",120.00,,,
JUG716,LLAVEROS DE GOMA X 1,,JUGUETERIA,LLAVEROS,FABIAN,,PESOS,"2,000.00",120.00,,,
JUG717,SQUISHY X 1,,JUGUETERIA,SQUISHY,FABIAN,,PESOS,"2,800.00",120.00,,,
JUG718,LEGOS CHICOS,,JUGUETERIA,LEGOS,FABIAN,,PESOS,"2,350.00",120.00,,,
JUG719,PELUCHE STICH CON PATO,,JUGUETERIA,PELUCHE,FABIAN,,PESOS,"8,000.00",120.00,17600,,
JUG720,DRONE E88 PRO,,JUGUETERIA,ACCESORIOS,INNOVA,,PESOS,"21,600.00",80.00,38880,,
JUG721,RELOJ INFANTIL,,JUGUETERIA ,RELOJES,FABIAN,,PESOS,"3,000.00",120.00,,,
JUG722,SET PULSERA ARMAR,,JUGUETERIA,PULSERAS,FABIAN,,PESOS,"6,000.00",120.00,,,
JUG723,PELUCHES LLAVEROS,,JUGUETERIA,PELUCHES,FABIAN,,PESOS,"4,300.00",120.00,,,
JUG724,FUTBOL GRANDE MUNDIAL,,JUGUETERIA,PELOTAS,FABIAN,,PESOS,"11,600.00",120.00,,,
JUG725,FUTBOL CHICO MUNDIAL,,JUGUETERIA,PELOTAS,FABIAN,,PESOS,"4,500.00",120.00,,,
JUG726,PELOTA INFLABLE,,JUGUETERIA,PELOTAS,FABIAN,,PESOS,"1,250.00",120.00,,,
JUG727,RESORTES,,JUGUETERIA,RESORTES,FABIAN,,PESOS,"1,700.00",120.00,,,
JUG728,CHOCKER INFANTIL,,JUGUETERIA,CHOCKER,FABIAN,,PESOS,"2,000.00",120.00,,,
JUG729,PELOTA ANTIESTRES,,JUGUETERIA,PELOTAS,FABIAN,,PESOS,"1,100.00",120.00,2420,,
JUG730,PELOTAS COLORES SALTARINAS,,JUGUETERIA,PELOTAS,FABIAN,,PESOS,"2,200.00",120.00,,,
306740,MUÑECA TINY FANTASY ROCK STAR 55227,,JUGUETERIA,MUÑECA,REX,TINY,PESOS,"7,825.90",,,,
306517,MUÑECA BUTTERFLY FAIRY HADA SD22628,,JUGUETERIA,MUÑECA,REX,,PESOS,"5,400.00",120.00,,,
306417,MUÑECA DEFA LUCY PATINETA SD22345,,JUGUETERIA,MUÑECA,REX,,PESOS,"7,021.00",,,,
306374,MUÑECA TINY FANTASY FASHION 54453 70557,,JUGUETERIA,MUÑECA,REX,TINY,PESOS,"4,074.00",,,,
306531,MUÑECA SIRENA MERMAID PRINCESS A769,,JUGUETERIA,MUÑECA,REX,,PESOS,"6,500.00",,,,
303701,MUÑECA TINY 53387 / 54452 CAJA,,JUGUETERIA,MUÑECA,REX,TINY,PESOS,"3,100.00",,,,
JUG731,SET PULSERA ARMAR,,,PULSERAS,,,PESOS,"4,045.45",120.00,8900,,
JUG732,JUGUETE DE TOPO,,,BEBE,SHEIN,,PESOS,"9,335.00",120.00,20537,,
JUG733,VOLANTE DE JUGUETE,,,BEBE,SHEIN,,PESOS,"21,723.00",120.00,47790.6,,
JUG734,LANZADOR DE DARDOS HOMBRE ARAÑA,,,LANZADOR,SHEIN,,PESOS,"5,000.00",120.00,11000,,
JUG735,MICROFONO KARAOKE,,,MICROFONO,SHEIN,,PESOS,"17,739.00",120.00,39025.8,,
JUG736,PERRO ROBOT,,,ROBOT,SHEIN,,PESOS,"9,387.00",120.00,20651.4,,
JUG737,LLAVES DE CONTROL REMOTO,,,BEBE,SHEIN,,PESOS,"6,375.00",120.00,14025,,
JUG738,MAQUINA DE DIAMANTES PARA EL PELO,,,NIÑA,SHEIN,,PESOS,"6,479.00",120.00,14253.8,,
JUG739,GARDEN BUILDING,,,NIÑA,SHEIN,,PESOS,"11,105.00",120.00,24431,,
JUG740,MAQUINA DE FIDEOS,,,NIÑA/NIÑO,SHEIN,,PESOS,"19,975.00",120.00,43945,,
